id,time,activity,appCat.values,call,circumplex.values,mood,screen,sms
AS14.24,2014-05-31,0.21251956,20.417229,0.0,1.0,7.0,31.575518,0.0
AS14.24,2014-06-01,0.047362752,28.57615,1.0,-0.16666667,6.8333335,56.324955,0.0
AS14.24,2014-06-02,0.03904774,30.296967,1.0,0.6666667,6.75,124.12747,0.0
AS14.24,2014-06-03,0.09147694,24.856153,1.0,0.7,7.8,91.81938,1.0
AS14.24,2014-06-04,0.046384856,32.539474,1.0,0.75,7.0,93.28325,1.0
AS14.24,2014-06-05,0.15234272,17.615414,1.0,0.5,7.0,40.196423,0.0
AS14.24,2014-06-06,0.18947597,13.965326,1.0,0.6,7.5,47.953194,0.0
AS14.24,2014-06-07,0.081893235,83.950386,0.0,-1.0,8.0,128.61345,1.0
AS14.24,2014-06-08,0.07951018,40.684044,0.0,-0.25,6.5,161.59972,0.0
AS14.24,2014-06-09,0.25,0.0,0.0,0.75,7.0,0.0,0.0
AS14.25,2014-02-17,0.026726726,37.495667,1.0,0.0,0.0,55.228,0.0
AS14.25,2014-02-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-02-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-02-21,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.25,2014-02-24,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.25,2014-02-25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.25,2014-02-26,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-02-27,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.25,2014-02-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-03-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-03-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-03-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-03-04,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.25,2014-03-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-03-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-03-07,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.25,2014-03-08,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.25,2014-03-09,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.25,2014-03-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-03-11,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-03-12,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.25,2014-03-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-03-14,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-03-15,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-03-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-03-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-03-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-03-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-03-21,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-03-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-03-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-03-26,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-03-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-03-28,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.25,2014-03-29,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.25,2014-03-30,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.25,2014-03-31,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.25,2014-04-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-04-02,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.25,2014-04-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-04-04,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.25,2014-04-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.25,2014-04-06,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.25,2014-04-07,0.0,19.996418,1.0,0.25,8.0,56.577957,1.0
AS14.25,2014-04-08,0.18148926,33.25732,1.0,0.75,8.0,93.705376,1.0
AS14.25,2014-04-09,0.10126488,31.103981,1.0,0.1,7.4,104.56783,1.0
AS14.25,2014-04-10,0.14313397,36.321537,1.0,0.375,6.5,70.22084,1.0
AS14.25,2014-04-11,0.15529914,84.07757,1.0,0.125,7.75,96.61167,1.0
AS14.25,2014-04-12,0.044557393,24.500296,1.0,0.2,7.0,31.969526,1.0
AS14.25,2014-04-13,0.03861044,45.493786,1.0,0.0,6.6,169.92352,1.0
AS14.25,2014-04-14,0.09109606,31.84404,1.0,0.4,6.4,95.15408,0.0
AS14.25,2014-04-15,0.08074792,21.16472,1.0,-0.125,6.5,50.748272,1.0
AS14.25,2014-04-16,0.10531603,29.72359,1.0,0.4,7.2,100.67512,1.0
AS14.25,2014-04-17,0.12178448,40.247986,1.0,0.0,6.5,93.03258,1.0
AS14.25,2014-04-18,0.07372682,39.03005,1.0,-0.125,6.25,99.643524,1.0
AS14.25,2014-04-19,0.1561123,32.449825,1.0,-0.375,7.5,70.94662,0.0
AS14.25,2014-04-20,0.027631579,29.17673,1.0,0.0,6.8,58.087643,0.0
AS14.25,2014-04-21,0.090625,30.808796,1.0,0.2,7.4,103.07007,1.0
AS14.25,2014-04-22,0.12770166,39.665413,1.0,0.625,8.25,136.8087,0.0
AS14.25,2014-04-23,0.07593836,24.736744,1.0,-0.25,6.5,85.440544,1.0
AS14.25,2014-04-24,0.08576389,30.599298,1.0,-0.6,6.0,79.8596,1.0
AS14.25,2014-04-25,0.055208333,34.489666,1.0,-0.25,6.25,86.1075,0.0
AS14.25,2014-04-26,0.17103566,42.316795,1.0,0.75,7.0,86.4371,0.0
AS14.25,2014-04-27,0.022195734,22.278696,1.0,0.4,7.4,53.29792,0.0
AS14.25,2014-04-28,0.12131769,31.601831,1.0,0.2,7.2,82.733475,1.0
AS14.25,2014-04-29,0.08296315,34.86042,1.0,-0.9,6.0,80.84559,1.0
AS14.25,2014-04-30,0.108529516,48.63384,1.0,0.2,6.2,100.92941,1.0
AS14.25,2014-05-01,0.08712271,31.19314,1.0,-0.3,7.0,78.43643,1.0
AS14.25,2014-05-02,0.13760965,28.13256,1.0,-0.375,6.5,57.89146,1.0
AS14.25,2014-05-03,0.05925926,84.48278,1.0,-0.125,6.4,266.64597,0.0
AS14.25,2014-05-04,0.10376954,31.982738,1.0,0.7777778,7.2,67.062416,1.0
AS14.25,2014-05-05,0.07168479,32.148914,1.0,-0.5,6.6666665,77.77905,0.0
AS14.25,2014-05-06,0.08124713,46.45882,1.0,0.33333334,7.0,119.082405,1.0
AS14.25,2014-05-07,0.07011425,41.497707,1.0,-0.2,6.8,132.24756,1.0
AS14.25,2014-05-08,0.052083332,35.498066,1.0,0.25,7.0,104.4495,0.0
AS14.26,2014-02-17,0.08217936,31.974434,1.0,-0.25,7.5,105.228096,0.0
AS14.26,2014-02-18,0.11628095,39.885437,1.0,0.6666667,8.666667,191.23257,1.0
AS14.26,2014-02-19,0.03508934,34.351665,1.0,-0.25,7.0,55.91994,0.0
AS14.26,2014-02-20,0.13699521,27.729233,1.0,0.0,0.0,51.342884,0.0
AS14.26,2014-02-21,0.06833858,22.459692,1.0,-0.625,6.0,48.177784,1.0
AS14.26,2014-02-22,0.111642286,34.829918,1.0,-0.625,6.0,63.29195,1.0
AS14.26,2014-02-23,0.07747991,17.274422,1.0,0.25,7.75,40.882507,1.0
AS14.26,2014-02-24,0.13163297,39.672882,1.0,-0.125,7.25,59.15869,1.0
AS14.26,2014-02-26,0.099327646,28.525793,1.0,-0.6,7.2,58.807026,0.0
AS14.26,2014-02-27,0.11047803,31.335186,1.0,-0.2,7.2,58.983143,0.0
AS14.26,2014-02-28,0.090253875,27.966959,1.0,0.0,0.0,67.67214,0.0
AS14.26,2014-03-01,0.16435389,63.867184,1.0,0.0,0.0,234.43866,1.0
AS14.26,2014-03-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.26,2014-03-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.26,2014-03-04,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.26,2014-03-05,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.26,2014-03-06,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.26,2014-03-07,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.26,2014-03-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.26,2014-03-09,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.26,2014-03-10,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.26,2014-03-11,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.26,2014-03-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.26,2014-03-13,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.26,2014-03-15,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.26,2014-03-16,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.26,2014-03-17,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.26,2014-03-18,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.26,2014-03-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.26,2014-03-21,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.26,2014-03-22,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.26,2014-03-23,0.0,0.0,1.0,0.75,7.5,0.0,1.0
AS14.26,2014-03-24,0.0,0.0,1.0,-0.125,7.0,0.0,1.0
AS14.26,2014-03-25,0.0,0.0,1.0,0.0,6.6,0.0,0.0
AS14.26,2014-03-26,0.0,0.0,1.0,0.3,6.4,0.0,1.0
AS14.26,2014-03-27,0.0,0.0,1.0,0.0,6.2,0.0,1.0
AS14.26,2014-03-28,0.0,0.0,1.0,0.6,8.0,0.0,1.0
AS14.26,2014-03-29,0.0,0.0,1.0,0.4,8.2,0.0,0.0
AS14.26,2014-03-30,0.0,0.0,1.0,0.2,7.2,0.0,0.0
AS14.26,2014-03-31,0.0,0.0,1.0,0.5,7.0,0.0,1.0
AS14.26,2014-04-01,0.0,0.0,1.0,0.1,6.6,0.0,1.0
AS14.26,2014-04-02,0.0,0.0,1.0,0.0,6.4,0.0,1.0
AS14.26,2014-04-03,0.0,0.0,1.0,0.2,6.8,0.0,0.0
AS14.26,2014-04-04,0.0,0.0,1.0,0.5,6.75,0.0,0.0
AS14.26,2014-04-05,0.0,0.0,1.0,1.0,8.0,0.0,1.0
AS14.26,2014-04-06,0.0,0.0,1.0,0.0,6.75,0.0,1.0
AS14.26,2014-04-07,0.0,0.0,1.0,0.125,6.75,0.0,1.0
AS14.26,2014-04-08,0.0,0.0,1.0,0.0,6.4,0.0,0.0
AS14.26,2014-04-09,0.0,0.0,1.0,0.0,6.4,0.0,0.0
AS14.26,2014-04-10,0.0,0.0,1.0,0.0,6.6,0.0,1.0
AS14.26,2014-04-11,0.0,0.0,1.0,0.5,6.6,0.0,1.0
AS14.26,2014-04-12,0.0,0.0,1.0,1.0,7.75,0.0,0.0
AS14.26,2014-04-13,0.068216175,39.542637,1.0,-0.1,7.0,149.99466,0.0
AS14.26,2014-04-14,0.06502445,33.457535,1.0,0.4,7.4,130.32149,1.0
AS14.26,2014-04-15,0.10020306,36.75134,1.0,0.3,6.8,124.98771,1.0
AS14.26,2014-04-16,0.08589519,199.65738,1.0,0.2,6.8,103.73874,1.0
AS14.26,2014-04-17,0.081515916,27.864288,1.0,-0.1,6.0,85.94758,0.0
AS14.26,2014-04-18,0.07688395,47.728657,1.0,0.7,7.2,153.86128,1.0
AS14.26,2014-04-19,0.21578448,115.347015,1.0,1.0,8.0,81.78913,0.0
AS14.26,2014-04-20,0.032867156,49.495964,1.0,0.8,8.0,203.709,0.0
AS14.26,2014-04-21,0.0939812,37.285698,1.0,-0.1,6.4,140.31343,1.0
AS14.26,2014-04-22,0.10722584,33.039364,1.0,0.75,7.25,72.92456,0.0
AS14.26,2014-04-23,0.09609129,28.430151,1.0,0.2,6.2,87.62867,1.0
AS14.26,2014-04-24,0.07687226,49.966003,1.0,-0.2,5.8,122.19838,0.0
AS14.26,2014-04-25,0.11031264,40.723015,1.0,0.3,6.6,81.90171,0.0
AS14.26,2014-04-26,0.2841227,21.31529,1.0,1.0,8.0,69.81428,0.0
AS14.26,2014-04-27,0.07877715,22.790602,1.0,0.8,7.8,58.73485,1.0
AS14.26,2014-04-28,0.160014,26.066778,1.0,1.0,8.0,102.90015,1.0
AS14.26,2014-04-29,0.0974598,25.277634,1.0,0.5,6.6,68.56009,0.0
AS14.26,2014-04-30,0.084027775,29.734564,1.0,0.0,6.2,114.48898,1.0
AS14.26,2014-05-01,0.11682423,22.129759,1.0,0.2,6.8,54.817802,0.0
AS14.26,2014-05-02,0.14302875,29.211016,0.0,0.5,7.2,69.77465,0.0
AS14.26,2014-05-03,0.04645748,36.144497,1.0,0.4,7.8,97.743774,0.0
AS14.26,2014-05-04,0.017517786,42.10344,1.0,0.1,7.4,170.07042,0.0
AS14.26,2014-05-05,0.09928241,30.42922,1.0,0.25,6.5,138.57251,1.0
AS14.26,2014-05-06,0.05014124,32.12103,1.0,0.375,7.0,98.0199,1.0
AS14.26,2014-05-07,0.09131503,21.381916,1.0,0.2,6.8,64.1882,1.0
AS14.26,2014-05-08,0.10563206,50.19878,1.0,0.1,6.6,121.26244,1.0
AS14.26,2014-05-09,0.11315028,79.10454,1.0,0.4,6.8,84.268234,0.0
AS14.26,2014-05-10,0.071020074,23.281172,1.0,0.8,8.0,71.36412,1.0
AS14.26,2014-05-11,0.073304735,29.093212,1.0,0.2,6.2,75.31325,1.0
AS14.26,2014-05-12,0.01535374,32.378384,1.0,0.2,6.4,104.351875,0.0
AS14.26,2014-05-13,0.12987183,28.853857,1.0,0.5,7.0,68.89417,1.0
AS14.26,2014-05-14,0.09249835,41.370277,1.0,0.0,6.0,75.81029,1.0
AS14.26,2014-05-15,0.1413083,40.16426,1.0,0.2,6.4,167.92703,1.0
AS14.26,2014-05-16,0.10708658,28.52804,1.0,0.7,7.4,80.47539,1.0
AS14.26,2014-05-17,0.13342671,28.006691,1.0,0.5,7.4,72.19682,0.0
AS14.26,2014-05-18,0.094367124,38.14754,1.0,0.6,7.2,125.54685,1.0
AS14.26,2014-05-19,0.074980415,31.608551,1.0,0.3,7.4,110.67687,1.0
AS14.26,2014-05-20,0.11844071,43.32251,1.0,0.2,7.6,169.25156,0.0
AS14.26,2014-05-21,0.12877008,22.457285,1.0,0.5,7.0,65.307625,1.0
AS14.26,2014-05-22,0.14347573,24.173075,1.0,0.1,6.6,81.89604,0.0
AS14.26,2014-05-23,0.1040346,26.539003,1.0,0.1,6.2,59.147957,0.0
AS14.26,2014-05-24,0.13881068,26.275633,1.0,0.4,7.6,88.37431,0.0
AS14.26,2014-05-25,0.12949817,33.255917,1.0,0.25,8.0,96.95911,0.0
AS14.26,2014-05-26,0.054653894,27.60706,1.0,0.6,7.2,92.19771,0.0
AS14.26,2014-05-27,0.027135702,45.84925,1.0,-0.1,5.8,141.85455,1.0
AS14.26,2014-05-28,0.079299174,55.0963,1.0,0.1,5.4,136.1433,0.0
AS14.26,2014-05-29,0.028571429,10.543765,1.0,0.4,7.4,64.947,1.0
AS14.26,2014-05-30,0.017732348,52.792385,0.0,-0.2,6.4,304.4952,0.0
AS14.27,2014-02-17,0.009146799,43.986927,1.0,0.0,6.2,162.99722,0.0
AS14.27,2014-02-18,0.018382149,66.659325,1.0,0.0,6.25,292.8402,1.0
AS14.27,2014-02-19,0.01718091,58.45702,1.0,-0.45454547,6.0,244.26805,0.0
AS14.27,2014-02-20,0.011538005,27.291899,1.0,0.375,5.75,110.728676,1.0
AS14.27,2014-02-21,0.020586617,61.694744,1.0,-0.41666666,5.8333335,189.99496,1.0
AS14.27,2014-02-22,0.0142861,48.202877,0.0,-0.25,6.4,157.61028,1.0
AS14.27,2014-02-23,0.16147019,25.626234,1.0,-0.2857143,6.25,81.58317,1.0
AS14.27,2014-02-24,0.11520149,35.693806,1.0,-0.2,5.4,300.3998,1.0
AS14.27,2014-02-26,0.012704237,29.703531,1.0,-0.1,6.2,113.60775,1.0
AS14.27,2014-02-27,0.10330117,27.164436,1.0,0.6,8.2,113.657684,1.0
AS14.27,2014-02-28,0.16935445,32.128033,1.0,-0.16666667,7.0,118.978035,1.0
AS14.27,2014-03-02,0.1929012,27.741684,1.0,-0.6,6.8,86.34225,0.0
AS14.27,2014-03-03,0.0,0.0,1.0,-0.5,7.0,0.0,0.0
AS14.27,2014-03-04,0.041548297,21.900333,1.0,0.125,6.25,22.162157,0.0
AS14.27,2014-03-05,0.015309343,22.311789,1.0,-0.14285715,6.5,56.542267,1.0
AS14.27,2014-03-06,0.06439394,37.84968,1.0,0.1,6.6,137.49463,1.0
AS14.27,2014-03-07,0.03922033,38.048714,1.0,0.0,6.3333335,117.01176,1.0
AS14.27,2014-03-08,0.042032827,12.75095,1.0,0.6,7.2,33.210304,1.0
AS14.27,2014-03-09,0.115814395,16.515434,1.0,0.625,7.25,34.15554,1.0
AS14.27,2014-03-10,0.11026936,17.712667,1.0,0.5,8.0,59.9115,1.0
AS14.27,2014-03-11,0.0,0.0,1.0,0.25,6.25,0.0,1.0
AS14.27,2014-03-12,0.0,0.0,1.0,0.16666667,6.3333335,0.0,0.0
AS14.27,2014-03-13,0.0,0.0,1.0,0.0,6.75,0.0,1.0
AS14.27,2014-03-14,0.0,0.0,1.0,0.125,7.0,0.0,1.0
AS14.27,2014-03-17,0.0,0.0,1.0,0.25,7.5,0.0,1.0
AS14.27,2014-03-18,0.0,0.0,1.0,0.4,7.6,0.0,0.0
AS14.27,2014-03-19,0.0,0.0,1.0,0.5,7.75,0.0,1.0
AS14.27,2014-03-21,0.0,0.0,1.0,0.3,6.6,0.0,1.0
AS14.27,2014-03-24,0.0,0.0,1.0,-0.25,6.0,0.0,0.0
AS14.27,2014-03-25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.27,2014-03-26,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.27,2014-03-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.27,2014-03-29,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.27,2014-03-30,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.27,2014-03-31,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.27,2014-04-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.27,2014-04-02,0.153125,19.048,1.0,0.0,0.0,73.15975,1.0
AS14.27,2014-04-03,0.078819446,17.856236,1.0,0.1,7.4,46.695328,1.0
AS14.27,2014-04-04,0.13924289,17.874842,1.0,0.6,7.0,26.167324,1.0
AS14.27,2014-04-05,0.05138889,25.860855,1.0,0.2,7.4,61.33276,1.0
AS14.27,2014-04-06,0.08090278,22.877056,1.0,-0.4,7.0,54.87608,1.0
AS14.27,2014-04-07,0.084375,29.434027,1.0,0.9,7.6,74.891014,0.0
AS14.27,2014-04-08,0.07118055,28.333313,1.0,0.1,7.6,57.623596,1.0
AS14.27,2014-04-09,0.11215278,22.80159,1.0,0.6,7.0,68.418205,1.0
AS14.27,2014-04-10,0.125,20.347855,1.0,0.1,7.4,52.19401,1.0
AS14.27,2014-04-11,0.08576389,13.929629,1.0,-0.1,5.8,35.191692,1.0
AS14.27,2014-04-12,0.07713123,31.902256,1.0,0.375,7.0,55.588673,1.0
AS14.27,2014-04-13,0.13717672,15.550566,1.0,1.0,8.75,29.676302,1.0
AS14.27,2014-04-14,0.08090278,11.267856,1.0,0.0,7.6,24.945469,1.0
AS14.27,2014-04-15,0.09026917,24.408968,1.0,0.0,7.2,58.461548,1.0
AS14.27,2014-04-16,0.11818102,26.747845,1.0,-0.2,7.8,65.56715,0.0
AS14.27,2014-04-17,0.101053335,28.853516,1.0,0.5,7.6,53.452675,0.0
AS14.27,2014-04-18,0.11597222,14.519194,1.0,0.7,8.6,35.05532,0.0
AS14.27,2014-04-19,0.054989494,33.12171,1.0,0.125,7.5,49.86652,1.0
AS14.27,2014-04-20,0.18090278,132.65479,1.0,0.1,7.2,50.304085,0.0
AS14.27,2014-04-21,0.078125,19.674198,1.0,0.1,6.8,48.7563,1.0
AS14.27,2014-04-22,0.097000465,23.473177,1.0,-0.1,7.8,56.69118,1.0
AS14.27,2014-04-23,0.07138143,23.42124,1.0,0.4,8.0,68.09744,0.0
AS14.27,2014-04-24,0.08724323,18.05269,1.0,0.6,7.6,40.443756,0.0
AS14.27,2014-04-25,0.1399714,14.4050665,1.0,0.9,7.6,33.404617,0.0
AS14.27,2014-04-26,0.36180556,13.476979,1.0,1.1666666,9.333333,30.560696,0.0
AS14.27,2014-04-27,0.12519227,25.787241,1.0,0.6,8.0,61.497402,0.0
AS14.27,2014-04-28,0.13159722,24.506798,1.0,0.5,7.8,61.126076,0.0
AS14.27,2014-04-29,0.0875,19.822649,1.0,-0.4,7.2,46.18261,1.0
AS14.27,2014-04-30,0.08891284,26.87488,1.0,0.8,6.6,76.32928,1.0
AS14.27,2014-05-01,0.11239224,25.780636,1.0,0.6,7.6,50.229626,1.0
AS14.27,2014-05-02,0.119444445,18.429546,1.0,-0.2,7.2,40.684814,0.0
AS14.27,2014-05-03,0.090625,21.517385,1.0,0.6,6.4,42.173058,0.0
AS14.27,2014-05-04,0.086540036,30.649197,1.0,0.2,7.4,52.16916,0.0
AS14.27,2014-05-05,0.16432476,19.679722,1.0,0.33333334,7.6666665,62.55562,1.0
AS14.27,2014-05-06,0.09791667,27.17223,1.0,0.44444445,7.6,50.15595,0.0
AS14.27,2014-05-07,0.101940334,19.268446,1.0,0.7,7.8,40.125313,1.0
AS14.27,2014-05-08,0.07134818,22.629662,1.0,0.4,7.0,49.05988,0.0
AS14.27,2014-05-09,0.099305555,16.071909,1.0,0.5,6.4,35.62558,1.0
AS14.27,2014-05-10,0.10075431,16.829361,1.0,0.3,6.6,36.720695,1.0
AS14.27,2014-05-11,0.07620819,20.357544,1.0,0.9,7.0,62.531437,1.0
AS14.27,2014-05-12,0.10003592,20.74744,1.0,0.5,7.8,45.305027,1.0
AS14.27,2014-05-13,0.07083333,16.581972,1.0,0.6,6.8,38.33555,1.0
AS14.27,2014-05-14,0.08833333,23.735067,0.0,0.875,7.5,58.68761,0.0
AS14.27,2014-05-15,0.15105146,21.1228,1.0,1.0,7.0,79.78787,1.0
AS14.28,2014-02-17,0.037065268,33.56967,1.0,0.3,8.0,81.240585,1.0
AS14.28,2014-02-19,0.07734102,34.57029,1.0,0.33333334,7.6,120.70815,1.0
AS14.28,2014-02-22,0.07174089,47.073044,1.0,0.4,8.0,109.14715,1.0
AS14.28,2014-02-25,0.13619182,37.707058,1.0,0.25,8.0,92.01867,0.0
AS14.28,2014-02-28,0.007842596,30.706278,1.0,0.0,6.6,137.59492,0.0
AS14.28,2014-03-04,0.1346787,22.69986,1.0,0.2,5.6,43.523506,1.0
AS14.28,2014-03-05,0.3325771,18.252377,1.0,0.625,7.0,42.294086,1.0
AS14.28,2014-03-06,0.1934795,27.784546,1.0,0.375,6.0,66.69966,1.0
AS14.28,2014-03-07,0.08539769,26.081455,1.0,0.2,6.6,61.219906,1.0
AS14.28,2014-03-15,0.07919764,27.270958,1.0,0.22222222,6.0,63.39051,1.0
AS14.28,2014-03-17,0.12199319,25.833439,1.0,0.14285715,6.25,59.622845,1.0
AS14.28,2014-03-18,0.095570035,27.650383,1.0,0.11111111,6.2,112.07619,1.0
AS14.28,2014-03-19,0.13099955,39.533504,1.0,0.25,5.5,167.9435,1.0
AS14.28,2014-03-20,0.085140094,22.705717,1.0,-0.1,5.6,44.274456,1.0
AS14.28,2014-03-21,0.11459872,48.69724,1.0,-0.5,4.8,108.75581,0.0
AS14.28,2014-03-24,0.032041855,26.449451,1.0,0.14285715,6.0,35.101845,1.0
AS14.28,2014-03-26,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.28,2014-03-27,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.28,2014-03-28,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.28,2014-03-31,0.024151167,24.268194,1.0,0.0,6.5,77.934875,1.0
AS14.28,2014-04-01,0.12660998,20.159096,1.0,0.0,7.5,48.586124,1.0
AS14.28,2014-04-02,0.043215677,21.34166,1.0,0.1,6.8,80.32007,0.0
AS14.28,2014-04-03,0.15111305,30.336712,1.0,0.5555556,8.0,59.904583,1.0
AS14.28,2014-04-04,0.124905944,27.885761,1.0,-0.2857143,5.75,89.937035,1.0
AS14.28,2014-04-05,0.02785979,20.763603,1.0,0.0,7.6,72.09506,1.0
AS14.28,2014-04-06,0.012253037,24.375534,1.0,0.0,7.2,90.02974,1.0
AS14.28,2014-04-07,0.11166698,49.312504,1.0,0.6666667,8.0,96.339745,1.0
AS14.28,2014-04-08,0.09885042,25.618397,1.0,0.4,7.8,41.15299,1.0
AS14.28,2014-04-09,0.24384686,15.394871,1.0,0.0,7.0,75.16396,1.0
AS14.28,2014-04-10,0.22384843,24.707664,1.0,-0.25,7.0,58.806152,1.0
AS14.28,2014-04-11,0.33323058,21.528595,1.0,-0.33333334,7.4,105.37811,1.0
AS14.28,2014-04-12,0.037192557,21.304996,1.0,0.25,7.8,63.796513,1.0
AS14.28,2014-04-13,0.042424977,26.589384,1.0,0.0,7.2,107.237976,1.0
AS14.28,2014-04-14,0.1061196,29.361107,1.0,-0.25,6.8,70.2042,1.0
AS14.28,2014-04-15,0.11725858,24.777704,1.0,0.1,6.8,67.92142,1.0
AS14.28,2014-04-16,0.035892326,36.193565,1.0,0.1,6.2,93.26825,1.0
AS14.28,2014-04-17,0.10793742,20.49168,1.0,0.125,7.8,75.324554,1.0
AS14.28,2014-04-18,0.03475108,22.007517,1.0,-0.125,5.8,68.619,1.0
AS14.28,2014-04-19,0.020545114,22.121325,1.0,-0.14285715,6.75,67.774055,1.0
AS14.28,2014-04-20,0.031283807,20.863413,1.0,0.22222222,7.8,64.306595,1.0
AS14.28,2014-04-21,0.07565667,17.247057,1.0,0.2857143,8.0,65.29251,0.0
AS14.28,2014-04-22,0.15725291,39.447212,1.0,0.125,7.25,119.03826,0.0
AS14.28,2014-04-23,0.09511486,29.768301,1.0,0.6666667,7.0,74.486855,1.0
AS14.28,2014-04-24,0.11913178,26.546852,1.0,0.5,8.0,61.13457,1.0
AS14.28,2014-04-25,0.13038495,21.641916,1.0,0.25,7.0,43.802525,1.0
AS14.28,2014-04-26,0.03301037,18.25202,1.0,0.5,8.0,73.472305,1.0
AS14.28,2014-04-27,0.053142,19.513258,1.0,0.375,7.25,184.1371,1.0
AS14.28,2014-04-28,0.09235673,34.809658,1.0,0.25,7.5,64.2377,1.0
AS14.28,2014-04-29,0.0,5.5876665,1.0,0.3,7.0,20.231522,1.0
AS14.28,2014-04-30,0.030598257,18.503662,1.0,0.0,6.2,91.346535,1.0
AS14.28,2014-05-01,0.05749093,30.69147,1.0,-0.1,6.4,64.53758,1.0
AS14.28,2014-05-02,0.08226363,23.693254,1.0,0.14285715,6.8,67.808464,0.0
